상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,상권_구분_코드_명,자치구_코드_명,행정동_코드,행정동_코드_명,유형,유효수요,공급밀도,동일유형_중앙_공급밀도,공급갭,행정동_폐업률,전체_점포_수,당월_매출_금액,당월_매출_건수,갭점수,안정성점수,종합점수
3000404,목상권404,CS100008,치킨전문점,골목상권,목구4,11000008,목8동,전통시장형,0.443899514967761,3.9182024853624897,49.91518628862776,0.7628256664259687,7.609100708006255,29,353496812,43824,0.7612,0.0488,0.4762
3000405,목상권405,CS100009,호프-간이주점,발달상권,목구5,11000009,목9동,관광특구형,0.17786875451597078,44.23181640664241,31.362026032945213,0.6088462094271779,6.470040959484885,96,656273860,49720,0.6055,0.1912,0.4398
3000406,목상권406,CS100010,반찬가게,전통시장,목구6,11000010,목10동,유입 집중형,0.21328676127113358,16.034071547353037,30.94001695013305,0.10325086303150205,4.442032664696211,104,286118233,20468,0.0943,0.4447,0.2345
3000407,목상권407,CS100000,한식음식점,관광특구,목구7,11000011,목11동,청년 밀집형,0.30765429844666325,6.032932094503026,44.711015134170154,0.4221071541910419,6.595981307910209,67,219262591,35285,0.4167,0.1754,0.3202
3000408,목상권408,CS100001,중식음식점,골목상권,목구8,11000012,목12동,가족 주거형,0.2832122140161522,26.058096293390175,48.53026281676024,0.37534045666853205,2.857677334581793,78,323652979,36191,0.3694,0.6428,0.4788
3000409,목상권409,CS100002,일식음식점,발달상권,목구9,11000013,목13동,일반 주거·생활형,0.6314720137783596,37.65036589605001,33.60000694002079,0.3801338068712167,3.772146804418008,187,41316733,22942,0.3742,0.5284,0.4359
3000410,목상권410,CS100003,양식음식점,전통시장,목구10,11000014,목14동,발달상권형,0.32124192550881403,4.6632132328587295,54.47123067627573,0.5889909232794174,1.5979865320373374,97,828197957,37836,0.5854,0.8002,0.6713
3000411,목상권411,CS100004,분식전문점,관광특구,목구11,11000015,목15동,전통시장형,0.4152129774296495,22.94843722798363,20.30155498296177,0.12360035219846757,4.889406900376571,41,765221589,39765,0.1148,0.3888,0.2244
3000412,목상권412,CS100005,패스트푸드점,골목상권,목구12,11000016,목16동,관광특구형,0.5642982732359846,7.860712319362221,51.076504503542814,0.08302160364445386,2.558427696753564,179,793484406,19542,0.0738,0.6802,0.3164
3000413,목상권413,CS100006,제과점,발달상권,목구13,11000017,목17동,유입 집중형,0.06907328487159242,27.472003296080782,38.103042937961916,0.3540782859251329,5.045147045518771,102,576029191,36993,0.3479,0.3693,0.3565
3000414,목상권414,CS100007,커피-음료,전통시장,목구14,11000018,목18동,청년 밀집형,0.4000159448381325,46.06871965092746,40.732427602264366,0.6522002777226967,4.28416023170251,50,508584242,47783,0.6493,0.4644,0.5753
3000415,목상권415,CS100008,치킨전문점,관광특구,목구15,11000019,목19동,가족 주거형,0.847394219646743,17.597381611291684,54.29093753129249,0.8682939821829453,5.1596396016425,60,384553008,41621,0.8678,0.355,0.6627
3000416,목상권416,CS100009,호프-간이주점,골목상권,목구16,11000020,목20동,일반 주거·생활형,0.1755453737983144,33.04346408241875,38.365981281303945,0.8713503863309077,1.887587984578552,97,458426957,14147,0.8709,0.764,0.8281
3000417,목상권417,CS100010,반찬가게,발달상권,목구17,11000021,목21동,발달상권형,0.19921079800424657,13.940151833365848,46.12348144379652,0.6903730502625153,1.9751881753304898,106,479775568,45503,0.6879,0.7531,0.714
3000418,목상권418,CS100000,한식음식점,전통시장,목구18,11000022,목22동,전통시장형,0.9440223850817345,22.88976609456129,23.949616879994334,0.3915325934621747,3.647077418838885,190,612033520,47074,0.3858,0.5441,0.4491
3000419,목상권419,CS100001,중식음식점,관광특구,목구19,11000023,목23동,관광특구형,0.022183209633656373,37.162473542408186,30.654396143611912,0.37438320573350964,5.015720492786108,191,71051012,42156,0.3684,0.373,0.3702
3000420,목상권420,CS100002,일식음식점,골목상권,목구20,11000024,목24동,유입 집중형,0.25178772197135935,19.08009684020905,50.774687223791446,0.5575474884082382,1.7520869217107,13,532086281,21496,0.5536,0.781,0.6446
3000421,목상권421,CS100003,양식음식점,발달상권,목구21,11000025,목25동,청년 밀집형,0.4780482645714883,12.701972810945529,40.922959205557085,0.1536835169575125,6.403192532053965,33,59695514,11159,0.1453,0.1995,0.167
3000422,목상권422,CS100004,분식전문점,전통시장,목구22,11000026,목26동,가족 주거형,0.3172406274103489,14.005398769646987,38.48255333312111,0.1263850370106394,1.86182429243508,56,998701393,28517,0.1177,0.7672,0.3775
3000423,목상권423,CS100005,패스트푸드점,관광특구,목구23,11000027,목27동,일반 주거·생활형,0.7055669184481888,18.52804253602609,20.96261873770228,0.49153618450980135,6.972418440641565,104,52824713,7326,0.4869,0.1284,0.3435
3000424,목상권424,CS100006,제과점,골목상권,목구24,11000028,목28동,발달상권형,0.4705996084802842,13.002154013395971,52.52156637942542,0.7407868813661127,1.689115843957409,140,78611595,23205,0.7389,0.7888,0.7589
3000425,목상권425,CS100007,커피-음료,발달상권,목구0,11000029,목29동,전통시장형,0.13218562698759578,24.801158624950823,42.10800832443371,0.7398634241508847,0.011846877723341365,17,14430756,10202,0.738,0.9985,0.8422
3000426,목상권426,CS100008,치킨전문점,전통시장,목구1,11000030,목30동,관광특구형,0.030378035413458765,4.9733401317922095,57.69895655297622,0.37338007329265205,0.29176663218262977,168,847271936,41253,0.3674,0.9635,0.6058
3000427,목상권427,CS100009,호프-간이주점,관광특구,목구2,11000031,목31동,유입 집중형,0.06272486299630069,22.413320046173872,37.85306749959879,0.459822820850809,4.455060164944059,105,943154320,11005,0.4548,0.4431,0.4501
3000428,목상권428,CS100010,반찬가게,골목상권,목구3,11000032,목32동,청년 밀집형,0.05365924762584902,3.2362030796163017,49.541221825124104,0.8056546219282754,5.219943747810283,10,351115179,14710,0.8045,0.3474,0.6217
3000429,목상권429,CS100000,한식음식점,발달상권,목구4,11000033,목33동,가족 주거형,0.3718516868783449,43.26368768766709,29.908887313528073,0.8798174394344175,0.8130503236698914,41,546510576,5853,0.8795,0.8984,0.8871
3000430,목상권430,CS100001,중식음식점,전통시장,목구5,11000034,목34동,일반 주거·생활형,0.5230879137107517,19.820851431887263,36.34397126895435,0.02216452136159578,5.646222110298181,164,69377648,25232,0.0123,0.2941,0.125
3000431,목상권431,CS100002,일식음식점,관광특구,목구6,11000035,목35동,발달상권형,0.31941514627778755,7.422336460681563,46.0013468963019,0.10736134432357775,2.1569980006361416,126,210647886,46409,0.0984,0.7303,0.3512
3000432,목상권432,CS100003,양식음식점,골목상권,목구7,11000036,목36동,전통시장형,0.27108446511008866,26.36894905779163,51.605452488639905,0.34887459045503055,0.12942357512912395,134,335767484,40606,0.3426,0.9838,0.5991
3000433,목상권433,CS100004,분식전문점,발달상권,목구8,11000037,목37동,관광특구형,0.5394771920336038,49.780665905452466,21.196782248619957,0.0651480689936466,1.9655236119382096,191,966539164,14978,0.0557,0.7543,0.3351
3000434,목상권434,CS100005,패스트푸드점,전통시장,목구9,11000038,목38동,유입 집중형,0.25329968152466004,37.43866457865441,58.870767282162014,0.11166105608550726,3.2632527160798155,21,18793929,48685,0.1028,0.5921,0.2985
3000435,목상권435,CS100006,제과점,관광특구,목구10,11000039,목39동,청년 밀집형,0.23369304366356086,3.479255779308176,30.945051556157853,0.36281058140209255,4.787865983802559,181,982941705,15242,0.3567,0.4015,0.3746
3000436,목상권436,CS100007,커피-음료,골목상권,목구11,11000040,목40동,가족 주거형,0.9202328670760344,49.74636446333225,50.44537547449593,0.5254399668845463,1.8660574746045535,29,616767400,27155,0.5212,0.7667,0.6194
3000437,목상권437,CS100008,치킨전문점,발달상권,목구12,11000041,목41동,일반 주거·생활형,0.2730431510137017,25.844378964013462,56.691412183471236,0.694005571470286,1.2922597775799334,53,326538222,1034,0.6916,0.8385,0.7504
3000438,목상권438,CS100009,호프-간이주점,전통시장,목구13,11000042,목42동,발달상권형,0.5189468180071792,24.650825408169712,31.21502130081982,0.7356704239630599,5.98690088406731,124,255281694,12695,0.7337,0.2516,0.5409
3000439,목상권439,CS100010,반찬가게,관광특구,목구14,11000043,목43동,전통시장형,0.451562957179977,19.800347179706826,42.043631804723006,0.10769458493261602,7.515631791195513,102,807231311,44767,0.0988,0.0604,0.0834
3000440,목상권440,CS100000,한식음식점,골목상권,목구15,11000044,목44동,관광특구형,0.7388702266683879,2.3442634737952797,59.83753394596896,0.5857525217760977,0.48841833473522644,177,531485419,27210,0.5821,0.9389,0.7248
3000441,목상권441,CS100001,중식음식점,발달상권,목구16,11000045,목45동,유입 집중형,0.14764535885151667,31.26718306101343,31.900591371630085,0.4766121028610837,3.571224373186536,162,647459455,12081,0.4718,0.5536,0.5045
3000442,목상권442,CS100002,일식음식점,전통시장,목구17,11000046,목46동,청년 밀집형,0.41911812802659554,27.759500751939182,48.43328127871928,0.26252353202111695,5.243677893607436,141,978268684,24693,0.2553,0.3445,0.291
3000443,목상권443,CS100003,양식음식점,관광특구,목구18,11000047,목47동,가족 주거형,0.693083456106901,6.709517679487408,23.061659227240288,0.7766104847634017,0.8898532435082105,44,127822792,40662,0.7751,0.8888,0.8206
3000444,목상권444,CS100004,분식전문점,골목상권,목구19,11000048,목48동,일반 주거·생활형,0.2996068915683108,13.920041152925842,34.167690755562134,0.5691918194856005,2.1969399757675925,84,547346952,4307,0.5654,0.7254,0.6294
3000445,목상권445,CS100005,패스트푸드점,발달상권,목구20,11000049,목49동,발달상권형,0.19712143610039728,7.752083615656027,48.959882815361766,0.741401884901592,5.0003204966860775,101,545841020,22200,0.7395,0.3749,0.5937
3000446,목상권446,CS100006,제과점,전통시장,목구21,11000050,목50동,전통시장형,0.35607300518231355,47.772994492989156,56.09006727615062,0.4895928881658566,3.2473011218821135,158,933237352,47780,0.4849,0.594,0.5285
3000447,목상권447,CS100007,커피-음료,관광특구,목구22,11000051,목51동,관광특구형,0.42635998158345323,28.493334386648772,30.866822378094554,0.09358097830390626,2.121465517620164,184,563025960,779,0.0845,0.7348,0.3446
3000448,목상권448,CS100008,치킨전문점,골목상권,목구23,11000052,목52동,유입 집중형,0.2687239092471413,20.216134413943312,45.13844188691692,0.24134534541078187,0.0679741502945479,165,268202380,1631,0.2339,0.9915,0.5369
3000449,목상권449,CS100009,호프-간이주점,발달상권,목구24,11000053,목53동,청년 밀집형,0.5773410439394798,4.0106243080393345,55.79406057680528,0.7941215425967004,1.584312237818252,150,750557726,40278,0.7928,0.8019,0.7964
3000450,목상권450,CS100010,반찬가게,전통시장,목구0,11000054,목54동,가족 주거형,0.6431949920892747,34.015631315872305,41.14320267447047,0.707492619383111,6.312753309171659,158,34738633,28286,0.7052,0.2108,0.5074
3000451,목상권451,CS100000,한식음식점,관광특구,목구1,11000055,목55동,일반 주거·생활형,0.5351764843667364,5.428594596845748,56.92881094092742,0.49113046327881343,2.0032267169624642,112,178431971,6870,0.4865,0.7496,0.5917
3000452,목상권452,CS100001,중식음식점,골목상권,목구2,11000056,목56동,발달상권형,0.7239791708956632,37.96586706445092,30.190620225903466,0.2809031144594861,0.0780010294943958,46,590356655,29782,0.2739,0.9902,0.5604
3000453,목상권453,CS100002,일식음식점,발달상권,목구3,11000057,목57동,전통시장형,0.2813112992304815,5.324609860095567,56.09949560702357,0.818882276064018,0.8553681196232272,18,419615120,23500,0.8179,0.8931,0.848
3000454,목상권454,CS100003,양식음식점,전통시장,목구4,11000058,목58동,관광특구형,0.5170370513770358,34.53160624338867,53.62480014947905,0.7090988001218473,3.2974076482704886,182,772897049,27049,0.7069,0.5878,0.6593
3000455,목상권455,CS100004,분식전문점,관광특구,목구5,11000059,목59동,유입 집중형,0.16105517524058244,14.179733287618822,30.87214953192849,0.7289716434204419,7.648551917885481,55,902466524,5774,0.727,0.0438,0.4537
3000456,목상권456,CS100005,패스트푸드점,골목상권,목구6,11000060,목60동,청년 밀집형,0.19259861000152026,36.825006873514916,27.113829167158244,0.21470594901788376,2.521771635332323,66,736871349,3028,0.207,0.6847,0.3981
3000457,목상권457,CS100006,제과점,발달상권,목구7,11000061,목61동,가족 주거형,0.251234085780849,23.93680834568937,52.605874714937435,0.14858185167568325,2.467125114975266,29,944954529,425,0.1401,0.6916,0.3607
3000458,목상권458,CS100007,커피-음료,전통시장,목구8,11000062,목62동,일반 주거·생활형,0.22334633011715246,3.5091441655127955,41.2925737473575,0.7939936213738594,4.730028757231994,195,418924654,47300,0.7927,0.4087,0.6391
3000459,목상권459,CS100008,치킨전문점,관광특구,목구9,11000063,목63동,발달상권형,0.11397704242370706,34.073830738176525,42.82769491990242,0.44343296125045223,3.633146940269018,25,180289324,47553,0.4382,0.5458,0.4812
3000460,목상권460,CS100009,호프-간이주점,골목상권,목구10,11000064,목64동,전통시장형,0.33691928748068106,37.5543098361175,48.41259396805829,0.2652366711376168,1.2808536429014241,20,525880966,23055,0.2581,0.8399,0.4908
3000461,목상권461,CS100010,반찬가게,발달상권,목구11,11000065,목65동,관광특구형,0.4457069035714389,20.87528688480066,50.617381644561945,0.24708010379574824,2.730089519104478,171,164016679,28475,0.2397,0.6587,0.4073
3000462,목상권462,CS100000,한식음식점,전통시장,목구12,11000066,목66동,유입 집중형,0.13250589501499574,19.24965835480069,42.14109150433558,0.13673919479855756,6.746479043037524,162,589351375,18560,0.1281,0.1566,0.1395
3000463,목상권463,CS100001,중식음식점,관광특구,목구13,11000067,목67동,청년 밀집형,0.48690751978578417,47.71314591762291,51.63956949627998,0.2504869019838975,3.114455794705111,169,492082445,27722,0.2431,0.6107,0.3901
3000464,목상권464,CS100002,일식음식점,골목상권,목구14,11000068,목68동,가족 주거형,0.11483779829053486,27.921820779482722,21.399790726918113,0.07452299499588722,7.110212877925424,34,506517475,915,0.0652,0.1111,0.0836
3000465,목상권465,CS100003,양식음식점,발달상권,목구15,11000069,목69동,일반 주거·생활형,0.33617308798689444,37.24743366361352,53.334467748925526,0.1870428304589498,3.6320570012629725,44,685954398,48091,0.179,0.5459,0.3258
3000466,목상권466,CS100004,분식전문점,전통시장,목구16,11000070,목70동,발달상권형,0.17339712980494942,45.129183114767194,54.009823119131674,0.09383906663898818,2.527216815144813,84,984949280,6536,0.0847,0.6841,0.3245
3000467,목상권467,CS100005,패스트푸드점,관광특구,목구17,11000071,목71동,전통시장형,0.6422275076818386,12.462514536358787,32.60144153832158,0.4445353821140113,5.749844564618695,67,137566596,37236,0.4394,0.2812,0.3761
3000468,목상권468,CS100006,제과점,골목상권,목구18,11000072,목72동,관광특구형,0.26037507312524305,30.396619185274556,56.652661605179595,0.4886816136385362,0.7013375417754686,58,700672886,49055,0.484,0.9123,0.6553
3000469,목상권469,CS100007,커피-음료,발달상권,목구19,11000073,목73동,유입 집중형,0.15494448129887256,8.688774128908937,23.693150106316008,0.5231869487184078,4.509064522602177,177,643696904,3254,0.5189,0.4363,0.4859
3000470,목상권470,CS100008,치킨전문점,전통시장,목구20,11000074,목74동,청년 밀집형,0.4931660264844246,49.902696732089744,49.2678842400299,0.8127700063768059,3.8265634464447125,97,661407116,22097,0.8117,0.5216,0.6957
3000471,목상권471,CS100009,호프-간이주점,관광특구,목구21,11000075,목75동,가족 주거형,0.20338160958922671,13.550042234048028,39.8337410355867,0.37274331823539086,5.626335055253111,13,418309583,14777,0.3668,0.2966,0.3387
3000472,목상권472,CS100010,반찬가게,골목상권,목구22,11000076,목76동,일반 주거·생활형,0.6615176528337068,35.99618418561524,21.960712125668124,0.5262003138508741,2.498626678500221,147,407933792,18472,0.5219,0.6876,0.5882
3000473,목상권473,CS100000,한식음식점,발달상권,목구23,11000077,목77동,발달상권형,0.5020916199515996,4.039643469939188,29.435721289986883,0.8055885862885607,0.08839811731660951,69,343129552,3809,0.8044,0.9889,0.8782
3000474,목상권474,CS100001,중식음식점,전통시장,목구24,11000078,목78동,전통시장형,0.808055446458947,25.178475347368927,54.89581316357048,0.49292037187664334,1.4755607602399268,153,770778923,25657,0.4883,0.8155,0.6192
3000475,목상권475,CS100002,일식음식점,관광특구,목구0,11000079,목79동,관광특구형,0.3271209597223717,47.35147263076898,27.632929736053804,0.18026550548358233,7.504587673919488,49,197889469,26230,0.1721,0.0618,0.128
3000476,목상권476,CS100003,양식음식점,골목상권,목구1,11000080,목80동,유입 집중형,0.7800456736964293,27.298774579355396,37.422056745523804,0.08852464740058709,7.060944810135025,135,71572880,46068,0.0794,0.1173,0.0946
3000477,목상권477,CS100004,분식전문점,발달상권,목구2,11000081,목81동,청년 밀집형,0.6562023213601403,1.759349023441652,42.042950952487786,0.34179833442172347,7.05585332207664,33,923040614,41362,0.3355,0.1179,0.2485
3000478,목상권478,CS100005,패스트푸드점,전통시장,목구3,11000082,목82동,가족 주거형,0.59710992801732,33.693003025934445,34.32531424178242,0.31521083871614386,7.654421274611085,22,689415372,11554,0.3086,0.0431,0.2024
3000479,목상권479,CS100006,제과점,관광특구,목구4,11000083,목83동,일반 주거·생활형,0.19072808603832986,7.531180891818009,37.31075367015302,0.5279770153071089,0.5917275569550311,143,843679168,27953,0.5237,0.926,0.6846
3000480,목상권480,CS100007,커피-음료,골목상권,목구5,11000084,목84동,발달상권형,0.3038846510804813,20.935279449580392,57.18067587143307,0.6070644329570097,1.0226784342536908,181,186308954,49524,0.6037,0.8722,0.7111
3000481,목상권481,CS100008,치킨전문점,발달상권,목구6,11000085,목85동,전통시장형,0.27488558740599495,20.94462263189365,49.8108183014251,0.7486721338290043,7.025439293325835,61,528217770,9359,0.7469,0.1217,0.4968
3000482,목상권482,CS100009,호프-간이주점,전통시장,목구7,11000086,목86동,관광특구형,0.08102744631531428,39.77068905137619,43.63571105335768,0.605718924315337,5.9416175493242305,137,255473122,32344,0.6023,0.2572,0.4643
3000483,목상권483,CS100010,반찬가게,관광특구,목구8,11000087,목87동,유입 집중형,0.3009752659358593,30.28669560168901,49.2439854754593,0.4556356123273085,1.1048317425793543,68,584083920,17771,0.4506,0.8619,0.6151
3000484,목상권484,CS100000,한식음식점,골목상권,목구9,11000088,목88동,청년 밀집형,0.16029482334718212,14.547938234834787,36.950418934017975,0.5198462984057545,6.864330781645141,43,541362517,45213,0.5155,0.1419,0.3661
3000485,목상권485,CS100001,중식음식점,발달상권,목구10,11000089,목89동,가족 주거형,0.670033412179065,16.732774149029687,20.853037762069842,0.23521175449246898,4.702767260900872,117,160991481,48190,0.2277,0.4121,0.3015
3000486,목상권486,CS100002,일식음식점,전통시장,목구11,11000090,목90동,일반 주거·생활형,0.4717005205491411,12.65221392075217,55.81787130550846,0.8171078594859252,2.9843157318487137,57,809522285,19624,0.8161,0.6269,0.7404
3000487,목상권487,CS100003,양식음식점,관광특구,목구12,11000091,목91동,발달상권형,0.32604294661776134,15.888090951698754,21.3037009551544,0.6372242198045672,0.25513319392614076,120,760472328,35903,0.6342,0.9681,0.7678
3000488,목상권488,CS100004,분식전문점,골목상권,목구13,11000092,목92동,전통시장형,0.5039033906247058,12.757017219500321,47.537332344195775,0.8962543882402257,5.290722234941157,25,119288916,2112,0.8961,0.3386,0.6731
3000489,목상권489,CS100005,패스트푸드점,발달상권,목구14,11000093,목93동,관광특구형,0.2998267581239168,36.077527362551955,22.8031621536072,0.42607571320081533,7.313996854819034,11,126988356,24242,0.4207,0.0857,0.2867
3000490,목상권490,CS100006,제과점,전통시장,목구15,11000094,목94동,유입 집중형,0.7098191639935939,12.994827947668782,22.405585525089172,0.012129547492557593,7.764306213913267,110,725085006,6163,0.0021,0.0294,0.013
3000491,목상권491,CS100007,커피-음료,관광특구,목구16,11000095,목95동,청년 밀집형,0.15013497014682092,21.36971615741202,47.68661588163735,0.302834410377043,1.1803498208323484,84,98337842,34833,0.2961,0.8524,0.5186
3000492,목상권492,CS100008,치킨전문점,골목상권,목구17,11000096,목96동,가족 주거형,0.21990831303346906,22.523718622581264,25.907153496894402,0.8727166707821535,6.616448604747804,67,990826877,24199,0.8723,0.1729,0.5925
3000493,목상권493,CS100009,호프-간이주점,발달상권,목구18,11000097,목97동,일반 주거·생활형,0.34111175406803756,27.28511559233891,49.92566073516167,0.7465236657681168,1.9437853057108567,35,236509472,31969,0.7447,0.757,0.7496
3000494,목상권494,CS100010,반찬가게,전통시장,목구19,11000098,목98동,발달상권형,0.8446248754880652,32.487745408527545,56.47723915003634,0.5220286191892004,5.611676758312401,179,553834374,48380,0.5177,0.2985,0.43
3000495,목상권495,CS100000,한식음식점,관광특구,목구20,11000099,목99동,전통시장형,0.22057543228014662,47.83730370346981,22.214764849374554,0.03362867236205412,7.160917615780204,193,904210919,30141,0.0239,0.1048,0.0563
3000496,목상권496,CS100001,중식음식점,골목상권,목구21,11000100,목100동,관광특구형,0.8122776481270195,13.066861984127991,25.84134264257022,0.32068286493608733,2.925482951562281,32,972949210,6547,0.3141,0.6343,0.4422
3000497,목상권497,CS100002,일식음식점,발달상권,목구22,11000101,목101동,유입 집중형,0.3263740023895337,40.16787657987909,33.42175263099735,0.4677404926125316,6.720781133254168,125,548941793,14739,0.4628,0.1598,0.3416
3000498,목상권498,CS100003,양식음식점,전통시장,목구23,11000102,목102동,청년 밀집형,0.6735728680488201,15.866295072135157,41.26924819103439,0.535077914627808,0.8256716847428729,138,604009361,2676,0.5309,0.8968,0.6773
3000499,목상권499,CS100004,분식전문점,관광특구,목구24,11000103,목103동,가족 주거형,0.4049346673605987,23.455297299651505,28.99453236487669,0.7328201479193184,0.8392307979334594,169,248620801,35498,0.7309,0.8951,0.7966
3000500,목상권500,CS100005,패스트푸드점,골목상권,목구0,11000104,목104동,일반 주거·생활형,0.3570957814578848,38.418019541694754,42.85189165461823,0.38296600916451995,3.2837827406801905,69,644955811,47416,0.3771,0.5895,0.4621
3000501,목상권501,CS100006,제과점,발달상권,목구1,11000105,목105동,발달상권형,0.4570598700565897,48.67693824023996,32.824712986621705,0.828286559563541,5.259337035392426,105,279923273,47715,0.8274,0.3425,0.6334
3000502,목상권502,CS100007,커피-음료,전통시장,목구2,11000106,목106동,전통시장형,0.2931443748887567,6.041908894361955,59.413563423108826,0.4116943737056002,0.31080615153469004,81,396120921,4921,0.4061,0.9611,0.6281
3000503,목상권503,CS100008,치킨전문점,관광특구,목구3,11000107,목107동,관광특구형,0.6681175563448063,30.83133445819689,54.754525597426934,0.20870851975371452,0.9933072927537863,73,531663698,40701,0.2009,0.8758,0.4709
3000504,목상권504,CS100009,호프-간이주점,골목상권,목구4,11000108,목108동,유입 집중형,0.20360590826133332,12.959900953615119,29.221569007690135,0.7500076429690892,4.979197083967035,82,155836509,17405,0.7482,0.3775,0.5999
3000505,목상권505,CS100010,반찬가게,발달상권,목구5,11000109,목109동,청년 밀집형,0.304339440052097,11.35741366833819,46.41958149279864,0.11135737758485917,7.089549684746661,25,252432781,20958,0.1025,0.1137,0.107
3000506,목상권506,CS100000,한식음식점,전통시장,목구6,11000110,목110동,가족 주거형,0.313780909370929,5.744443641788941,24.3603050511954,0.2603226434349081,5.9676134298241585,51,602606090,30791,0.2531,0.254,0.2535
3000507,목상권507,CS100001,중식음식점,관광특구,목구7,11000111,목111동,일반 주거·생활형,0.45806779128698044,13.521129986227685,54.86800909205207,0.050660187136283105,7.781239108396715,33,274188220,28870,0.0411,0.0272,0.0355
3000508,목상권508,CS100002,일식음식점,골목상권,목구8,11000112,목112동,발달상권형,0.19665641041175058,38.6061907538424,33.72973490556622,0.28179332695825615,4.613865953061338,99,714730304,42765,0.2748,0.4232,0.3342
3000509,목상권509,CS100003,양식음식점,발달상권,목구9,11000113,목113동,전통시장형,0.5625575910093676,48.04129416056004,45.5663915197841,0.7795464199297713,3.6399888144716437,139,171758968,41519,0.7781,0.545,0.6849
3000510,목상권510,CS100004,분식전문점,전통시장,목구10,11000114,목114동,관광특구형,0.300015682359623,24.4710424989572,49.445862540941846,0.4422930895976839,0.5054260447975754,52,448784477,14190,0.4371,0.9368,0.637
3000511,목상권511,CS100005,패스트푸드점,관광특구,목구11,11000115,목115동,유입 집중형,0.6412658188346128,13.70628873636702,37.04311511636057,0.2929533119829081,0.07301408866708847,6,180070391,8899,0.2861,0.9909,0.568
3000512,목상권512,CS100006,제과점,골목상권,목구12,11000116,목116동,청년 밀집형,0.9167598749673759,30.697724785439668,53.669907670130705,0.09152233477895144,1.9728932713850957,171,321583753,25433,0.0824,0.7534,0.3508
3000513,목상권513,CS100007,커피-음료,발달상권,목구13,11000117,목117동,가족 주거형,0.15085069624548902,36.11493954643107,41.10642310312336,0.1971823973086754,5.624589396478262,177,759033045,21714,0.1892,0.2969,0.2323
3000514,목상권514,CS100008,치킨전문점,전통시장,목구14,11000118,목118동,일반 주거·생활형,0.1694138170555745,49.95939455279553,23.250887020915883,0.730750786013816,4.1170110970197245,79,650130313,49860,0.7288,0.4853,0.6314
3000515,목상권515,CS100009,호프-간이주점,관광특구,목구15,11000119,목119동,발달상권형,0.07808334674889356,2.419668285103203,29.934698665231828,0.2909996948717318,0.32297601120973596,35,905401719,13443,0.2841,0.9596,0.5543
3000516,목상권516,CS100010,반찬가게,골목상권,목구16,11000120,목120동,전통시장형,0.3447806233401827,4.3177235187878935,35.168816659936724,0.028158294325783137,1.3011760743464595,189,45395167,13131,0.0183,0.8373,0.3459
3000517,목상권517,CS100000,한식음식점,발달상권,목구17,11000121,목121동,관광특구형,0.4631801272413027,9.519124071479265,44.43693493896141,0.7650379108299273,3.7735963888337123,158,842249710,47310,0.7634,0.5283,0.6694
3000518,목상권518,CS100001,중식음식점,전통시장,목구18,11000122,목122동,유입 집중형,0.17817535862318962,26.001222449343732,30.790742524092675,0.41945747717693216,6.61633743872094,101,560517410,16583,0.414,0.1729,0.3176
3000519,목상권519,CS100002,일식음식점,관광특구,목구19,11000123,목123동,청년 밀집형,0.2844929359752433,30.057228716698937,34.946105808925154,0.7494470164222515,3.656612297477884,196,958708096,9667,0.7477,0.5429,0.6658
3000520,목상권520,CS100003,양식음식점,골목상권,목구20,11000124,목124동,가족 주거형,0.4569435742997289,23.687108245900337,48.111403305314084,0.48583272834922736,1.5964645785701732,58,897140632,30538,0.4811,0.8004,0.6088
3000521,목상권521,CS100004,분식전문점,발달상권,목구21,11000125,목125동,일반 주거·생활형,0.3844155212582968,32.82512029873034,33.34788371798847,0.4628091299002152,0.6396126298849465,153,710996995,37485,0.4578,0.92,0.6427
3000522,목상권522,CS100005,패스트푸드점,전통시장,목구22,11000126,목126동,발달상권형,0.2851527344091444,20.713218775114033,31.881863666476224,0.7996504763055015,3.924044187068967,114,477641091,34999,0.7984,0.5094,0.6828
3000523,목상권523,CS100006,제과점,관광특구,목구23,11000127,목127동,전통시장형,0.38627331064698683,6.16288293866586,58.51630253091063,0.18168294470120683,5.175548218812589,112,717588265,8675,0.1736,0.353,0.2454
3000524,목상권524,CS100007,커피-음료,골목상권,목구24,11000128,목128동,관광특구형,0.1800021261838157,18.56283101155379,40.850879457420014,0.8310145266669813,1.574354160750997,91,428314412,44364,0.8301,0.8032,0.8193
3000525,목상권525,CS100008,치킨전문점,발달상권,목구0,11000129,목129동,유입 집중형,0.5283430422705233,20.25010709276873,45.2892409087256,0.706953219131404,1.7750853777702416,189,13975328,15027,0.7047,0.7781,0.7341
3000526,목상권526,CS100009,호프-간이주점,전통시장,목구1,11000130,목130동,청년 밀집형,0.46715083107990096,38.81491176476663,33.161287563636606,0.02771928104509877,3.01288716283367,56,886913075,5757,0.0179,0.6234,0.2601
3000527,목상권527,CS100010,반찬가게,관광특구,목구2,11000131,목131동,가족 주거형,0.05986780895803824,14.525340620610141,51.06636172254646,0.5530380947997793,4.477581401082556,105,824726852,38703,0.5491,0.4402,0.5055
3000528,목상권528,CS100000,한식음식점,골목상권,목구3,11000132,목132동,일반 주거·생활형,0.289437775339681,1.1378774809119978,52.84600589257884,0.05402956675267439,0.4471838626427713,62,661215406,36727,0.0445,0.9441,0.4043
